,loss,accuracy,val_loss,val_accuracy
0,2.6899993419647217,0.17477713525295258,1.9663876295089722,0.4065573811531067
1,1.5842623710632324,0.5150895714759827,1.0668939352035522,0.6952868700027466
2,0.9132983684539795,0.7226629853248596,0.4574601352214813,0.8862704634666443
3,0.5326224565505981,0.8409258127212524,0.2878139615058899,0.9258196949958801
4,0.3791402280330658,0.8890160918235779,0.2082214504480362,0.9446721076965332
5,0.302255243062973,0.9128977060317993,0.168783038854599,0.9555327892303467
6,0.24816374480724335,0.9264742136001587,0.18761993944644928,0.9450819492340088
7,0.21660910546779633,0.9353889226913452,0.09654355049133301,0.9756147265434265
8,0.17527519166469574,0.9486382603645325,0.14747127890586853,0.9536885023117065
9,0.15449105203151703,0.9549357891082764,0.07980494201183319,0.9805327653884888
10,0.1693970263004303,0.9517461061477661,0.06492140144109726,0.9848360419273376
11,0.12203806638717651,0.963768720626831,0.050315048545598984,0.9883196949958801
12,0.10833266377449036,0.9673672914505005,0.04199555143713951,0.9893442392349243
13,0.0978299155831337,0.9717837572097778,0.03441482037305832,0.9907786846160889
14,0.10182090848684311,0.9680215716362,0.041598089039325714,0.9907786846160889
15,0.08402030915021896,0.9744009375572205,0.02906612679362297,0.9928278923034668
16,0.08621300011873245,0.9740737676620483,0.041614364832639694,0.9881147742271423
17,0.08156265318393707,0.9749734401702881,0.019524874165654182,0.9952868819236755
18,0.07143357396125793,0.9786537885665894,0.02513669803738594,0.9940573573112488
19,0.06784851849079132,0.978326678276062,0.024008266627788544,0.9942622780799866
20,0.06405254453420639,0.9789809584617615,0.01481414120644331,0.997745931148529
21,0.05706674978137016,0.9829884767532349,0.01319810189306736,0.9969262480735779
22,0.06147070974111557,0.9791445136070251,0.014953064732253551,0.9956967234611511
23,0.048860982060432434,0.983806312084198,0.011524831876158714,0.9969262480735779
24,0.04884132370352745,0.9848695397377014,0.008286654017865658,0.9985655546188354
