,loss,accuracy,val_loss,val_accuracy
0,2.4412307739257812,0.2491208016872406,1.48836088180542,0.5385245680809021
1,0.7617172598838806,0.7846568822860718,0.3723796606063843,0.8973360657691956
2,0.2963770031929016,0.9128977060317993,0.17305922508239746,0.9524590373039246
3,0.17952682077884674,0.9495379328727722,0.10007649660110474,0.9733606576919556
4,0.10941024869680405,0.9672037363052368,0.06117132306098938,0.9823770523071289
5,0.09168034791946411,0.9721927046775818,0.06645846366882324,0.9840164184570312
6,0.07062241435050964,0.9798805713653564,0.0497826412320137,0.9870901703834534
7,0.05992111191153526,0.981270968914032,0.0391051322221756,0.9899590015411377
8,0.053732965141534805,0.9829884767532349,0.043404798954725266,0.9872950911521912
9,0.0473051555454731,0.9851967096328735,0.030406620353460312,0.9907786846160889
10,0.04073849692940712,0.9873231649398804,0.020821772515773773,0.9934425950050354
11,0.03172659873962402,0.9903492331504822,0.013443335890769958,0.9971311688423157
12,0.02891857549548149,0.9917395710945129,0.019176192581653595,0.9954918026924133
13,0.029055876657366753,0.9910035133361816,0.012298120185732841,0.9965164065361023
14,0.028387945145368576,0.990839958190918,0.01588749885559082,0.9956967234611511
15,0.021154405549168587,0.9931299686431885,0.006917569786310196,0.9981557130813599
16,0.025609275326132774,0.9915760159492493,0.028910117223858833,0.9903688430786133
17,0.029595479369163513,0.9901038408279419,0.008461535908281803,0.9981557130813599
18,0.019230730831623077,0.9947656989097595,0.007203252986073494,0.997745931148529
19,0.03515505790710449,0.9898585081100464,0.01482394803315401,0.9971311688423157
20,0.027505259960889816,0.9911670684814453,0.014207993634045124,0.9954918026924133
21,0.01630406267940998,0.9953382015228271,0.007291946094483137,0.9979507923126221
22,0.01510501280426979,0.9946020841598511,0.005648513790220022,0.9987704753875732
23,0.01100748497992754,0.9966467618942261,0.004825623705983162,0.9981557130813599
24,0.011699074879288673,0.9964014291763306,0.010230429470539093,0.9967213273048401
