,loss,accuracy,val_loss,val_accuracy
0,2.5816307067871094,0.22025026381015778,1.4593578577041626,0.5920081734657288
1,0.9959384799003601,0.7114582657814026,0.4526689350605011,0.8680328130722046
2,0.3292519450187683,0.9099533557891846,0.12030823528766632,0.9754098653793335
3,0.15647056698799133,0.9556718468666077,0.16505222022533417,0.9563524723052979
4,0.0917000100016594,0.973337709903717,0.13010653853416443,0.9561475515365601
5,0.056108638644218445,0.9849513173103333,0.052088573575019836,0.9879098534584045
6,0.04295169934630394,0.9880592226982117,0.02837895229458809,0.9918032884597778
7,0.03125673532485962,0.9911670684814453,0.029568718746304512,0.9901639223098755
8,0.02502324804663658,0.9937024712562561,0.03180450201034546,0.9899590015411377
9,0.017465079203248024,0.9946839213371277,0.0018968064105138183,0.9995901584625244
10,0.017370188608765602,0.9952564239501953,0.0034114259760826826,0.9997950792312622
11,0.01355928648263216,0.9959107041358948,0.0009669652790762484,0.9997950792312622
12,0.011555381119251251,0.9965649843215942,0.008350059390068054,0.9971311688423157
13,0.010421831160783768,0.9969739317893982,0.002712778514251113,0.9993852376937866
14,0.012460325844585896,0.9959107041358948,0.004766474477946758,0.9979507923126221
15,0.011912217363715172,0.9966467618942261,0.012417517602443695,0.9963114857673645
16,0.008763168938457966,0.997464656829834,0.00018290657317265868,1.0
17,0.005127869080752134,0.9986096620559692,4.6204480895539746e-05,1.0
18,0.007474460639059544,0.9978735446929932,0.0005421765381470323,0.9997950792312622
19,0.0085994778200984,0.9975464344024658,0.0009676462505012751,0.9995901584625244
20,0.008341706357896328,0.9982824921607971,0.0009772857883945107,0.9997950792312622
21,0.005952398292720318,0.9985278248786926,0.0017577495891600847,0.9993852376937866
22,0.008222016505897045,0.9982007145881653,0.016359755769371986,0.9934425950050354
23,0.00480909226462245,0.9985278248786926,0.0011735146399587393,0.9997950792312622
24,0.007579808123409748,0.9980371594429016,0.0005485329311341047,0.9997950792312622
